date_time,location_name,vehicle_count,avg_speed,congestion_level,weather_condition
2025-01-24 14:00:00,Kranti Chowk,56,29.222326678739357,Low,Foggy
2025-01-24 14:00:00,CIDCO,62,40.43802236007174,Medium,Rain
2025-01-24 14:00:00,Jalna Road,57,40.08694444274868,Low,Foggy
2025-01-24 14:00:00,Seven Hills,50,43.939980908308804,Low,Clear
2025-01-24 14:00:00,Aurangpura,69,43.02059006844345,Medium,Clear
2025-01-24 14:00:00,Railway Station,59,35.265512604634694,Low,Cloudy
2025-01-24 15:00:00,Kranti Chowk,73,33.53540914665039,Medium,Foggy
2025-01-24 15:00:00,CIDCO,73,30.468045751668058,Medium,Cloudy
2025-01-24 15:00:00,Jalna Road,50,34.30237438459274,Low,Cloudy
2025-01-24 15:00:00,Seven Hills,65,55.527274825627046,Medium,Rain
2025-01-24 15:00:00,Aurangpura,73,36.124438758065246,Medium,Rain
2025-01-24 15:00:00,Railway Station,49,31.755330258391393,Low,Clear
2025-01-24 16:00:00,Kranti Chowk,62,35.7691292512847,Medium,Rain
2025-01-24 16:00:00,CIDCO,62,38.853116547794436,Medium,Cloudy
2025-01-24 16:00:00,Jalna Road,55,27.347363706778943,Low,Foggy
2025-01-24 16:00:00,Seven Hills,53,35.32967797697165,Low,Rain
2025-01-24 16:00:00,Aurangpura,48,25.189772144763765,Low,Clear
2025-01-24 16:00:00,Railway Station,72,35.548929614740345,Medium,Cloudy
2025-01-24 17:00:00,Kranti Chowk,67,36.34392442840141,Medium,Clear
2025-01-24 17:00:00,CIDCO,57,29.820402661161918,Low,Foggy
2025-01-24 17:00:00,Jalna Road,69,43.04739888820726,Medium,Rain
2025-01-24 17:00:00,Seven Hills,57,38.07731366739966,Low,Clear
2025-01-24 17:00:00,Aurangpura,71,56.958216302819416,Medium,Foggy
2025-01-24 17:00:00,Railway Station,54,54.7864501797837,Low,Rain
2025-01-24 18:00:00,Kranti Chowk,57,45.731751659777316,Low,Cloudy
2025-01-24 18:00:00,CIDCO,67,42.56695371439992,Medium,Clear
2025-01-24 18:00:00,Jalna Road,61,37.03033615876116,Medium,Foggy
2025-01-24 18:00:00,Seven Hills,44,42.65013412170747,Low,Foggy
2025-01-24 18:00:00,Aurangpura,52,58.89783374746151,Low,Rain
2025-01-24 18:00:00,Railway Station,45,55.599065650066464,Low,Cloudy
2025-01-24 19:00:00,Kranti Chowk,65,45.98090885051665,Medium,Cloudy
2025-01-24 19:00:00,CIDCO,65,40.90001349562549,Medium,Clear
2025-01-24 19:00:00,Jalna Road,67,37.11070669110918,Medium,Cloudy
2025-01-24 19:00:00,Seven Hills,62,41.33575224935621,Medium,Foggy
2025-01-24 19:00:00,Aurangpura,76,47.8294915178915,Medium,Cloudy
2025-01-24 19:00:00,Railway Station,51,39.596518054296645,Low,Foggy
2025-01-24 20:00:00,Kranti Chowk,33,42.01673925220781,Low,Cloudy
2025-01-24 20:00:00,CIDCO,28,47.70732837066249,Low,Foggy
2025-01-24 20:00:00,Jalna Road,20,36.53187993082699,Low,Foggy
2025-01-24 20:00:00,Seven Hills,25,44.7949865516089,Low,Foggy
2025-01-24 20:00:00,Aurangpura,23,43.187292902687766,Low,Cloudy
2025-01-24 20:00:00,Railway Station,26,31.960767134741833,Low,Cloudy
2025-01-24 21:00:00,Kranti Chowk,22,45.43544892556122,Low,Clear
2025-01-24 21:00:00,CIDCO,23,53.7830230364844,Low,Foggy
2025-01-24 21:00:00,Jalna Road,32,39.69638635092768,Low,Foggy
2025-01-24 21:00:00,Seven Hills,23,33.350120431035926,Low,Clear
2025-01-24 21:00:00,Aurangpura,24,42.9411712131726,Low,Rain
2025-01-24 21:00:00,Railway Station,25,42.32962628780547,Low,Rain
2025-01-24 22:00:00,Kranti Chowk,34,27.89745061423899,Low,Rain
2025-01-24 22:00:00,CIDCO,32,38.63130695224182,Low,Rain
2025-01-24 22:00:00,Jalna Road,23,39.49837605902263,Low,Cloudy
2025-01-24 22:00:00,Seven Hills,23,43.80843040957527,Low,Cloudy
2025-01-24 22:00:00,Aurangpura,25,43.08588055712064,Low,Cloudy
2025-01-24 22:00:00,Railway Station,21,37.7410199399772,Low,Cloudy
2025-01-24 23:00:00,Kranti Chowk,24,42.80880842893997,Low,Rain
2025-01-24 23:00:00,CIDCO,35,30.452081448000772,Low,Clear
2025-01-24 23:00:00,Jalna Road,24,43.55948909995683,Low,Cloudy
2025-01-24 23:00:00,Seven Hills,28,27.468614708257313,Low,Clear
2025-01-24 23:00:00,Aurangpura,34,46.604238782872315,Low,Cloudy
2025-01-24 23:00:00,Railway Station,21,42.53298671738744,Low,Clear
2025-01-25 00:00:00,Kranti Chowk,34,36.13490974932041,Low,Foggy
2025-01-25 00:00:00,CIDCO,24,36.459673173208444,Low,Foggy
2025-01-25 00:00:00,Jalna Road,31,32.35556741412674,Low,Cloudy
2025-01-25 00:00:00,Seven Hills,19,60.0,Low,Clear
2025-01-25 00:00:00,Aurangpura,20,50.01173306841194,Low,Cloudy
2025-01-25 00:00:00,Railway Station,28,37.84317818647811,Low,Foggy
2025-01-25 01:00:00,Kranti Chowk,21,29.767188728490698,Low,Rain
2025-01-25 01:00:00,CIDCO,22,15.0,Low,Foggy
2025-01-25 01:00:00,Jalna Road,29,36.56273468199094,Low,Rain
2025-01-25 01:00:00,Seven Hills,27,36.379827380276,Low,Clear
2025-01-25 01:00:00,Aurangpura,21,39.412705482025316,Low,Foggy
2025-01-25 01:00:00,Railway Station,19,60.0,Low,Clear
2025-01-25 02:00:00,Kranti Chowk,28,38.051784763005216,Low,Rain
2025-01-25 02:00:00,CIDCO,19,43.191302543766035,Low,Clear
2025-01-25 02:00:00,Jalna Road,21,50.39245461796448,Low,Foggy
2025-01-25 02:00:00,Seven Hills,20,47.37761843834233,Low,Foggy
2025-01-25 02:00:00,Aurangpura,20,27.385648984267384,Low,Cloudy
2025-01-25 02:00:00,Railway Station,30,36.00830772734769,Low,Rain
2025-01-25 03:00:00,Kranti Chowk,32,44.272902471493445,Low,Clear
2025-01-25 03:00:00,CIDCO,27,45.498092610181594,Low,Clear
2025-01-25 03:00:00,Jalna Road,22,33.35000686473483,Low,Foggy
2025-01-25 03:00:00,Seven Hills,32,45.35092611826179,Low,Rain
2025-01-25 03:00:00,Aurangpura,17,36.92197722087111,Low,Foggy
2025-01-25 03:00:00,Railway Station,19,46.6001016438463,Low,Rain
2025-01-25 04:00:00,Kranti Chowk,31,29.75257203729257,Low,Clear
2025-01-25 04:00:00,CIDCO,29,48.54156078828318,Low,Foggy
2025-01-25 04:00:00,Jalna Road,33,36.09013937409535,Low,Cloudy
2025-01-25 04:00:00,Seven Hills,39,44.04743457828785,Low,Rain
2025-01-25 04:00:00,Aurangpura,23,39.304677336081824,Low,Cloudy
2025-01-25 04:00:00,Railway Station,25,37.16875390233648,Low,Rain
2025-01-25 05:00:00,Kranti Chowk,18,52.01653625020557,Low,Clear
2025-01-25 05:00:00,CIDCO,22,37.055176072926535,Low,Rain
2025-01-25 05:00:00,Jalna Road,18,25.125798990462993,Low,Cloudy
2025-01-25 05:00:00,Seven Hills,30,35.371830825724885,Low,Rain
2025-01-25 05:00:00,Aurangpura,22,31.2660058298488,Low,Clear
2025-01-25 05:00:00,Railway Station,21,51.30821240767201,Low,Foggy
2025-01-25 06:00:00,Kranti Chowk,26,33.18659275879966,Low,Clear
2025-01-25 06:00:00,CIDCO,28,41.66859616706019,Low,Foggy
2025-01-25 06:00:00,Jalna Road,22,39.46038605964331,Low,Rain
2025-01-25 06:00:00,Seven Hills,16,52.27479047462258,Low,Rain
2025-01-25 06:00:00,Aurangpura,24,23.834953454533878,Low,Foggy
2025-01-25 06:00:00,Railway Station,23,46.3300840554512,Low,Foggy
2025-01-25 07:00:00,Kranti Chowk,37,36.36728327043969,Low,Foggy
2025-01-25 07:00:00,CIDCO,29,47.56511360095632,Low,Clear
2025-01-25 07:00:00,Jalna Road,22,25.55162209590724,Low,Rain
2025-01-25 07:00:00,Seven Hills,25,49.34433086260486,Low,Clear
2025-01-25 07:00:00,Aurangpura,29,29.2649018079878,Low,Cloudy
2025-01-25 07:00:00,Railway Station,31,49.82631139911419,Low,Foggy
2025-01-25 08:00:00,Kranti Chowk,55,47.486040311656986,Low,Foggy
2025-01-25 08:00:00,CIDCO,66,55.103288761870324,Medium,Foggy
2025-01-25 08:00:00,Jalna Road,70,44.54309383177066,Medium,Rain
2025-01-25 08:00:00,Seven Hills,48,29.277419452774275,Low,Cloudy
2025-01-25 08:00:00,Aurangpura,49,55.71464307125214,Low,Foggy
2025-01-25 08:00:00,Railway Station,57,38.02676290721399,Low,Cloudy
2025-01-25 09:00:00,Kranti Chowk,55,44.19277231416657,Low,Cloudy
2025-01-25 09:00:00,CIDCO,62,34.08297391354648,Medium,Clear
2025-01-25 09:00:00,Jalna Road,68,28.664760457371834,Medium,Clear
2025-01-25 09:00:00,Seven Hills,56,33.71904072017114,Low,Foggy
2025-01-25 09:00:00,Aurangpura,59,41.41191590410586,Low,Rain
2025-01-25 09:00:00,Railway Station,69,43.37609622458186,Medium,Cloudy
2025-01-25 10:00:00,Kranti Chowk,67,31.75026015417545,Medium,Cloudy
2025-01-25 10:00:00,CIDCO,74,49.800891168182005,Medium,Foggy
2025-01-25 10:00:00,Jalna Road,65,35.15665346952873,Medium,Clear
2025-01-25 10:00:00,Seven Hills,65,36.53982295324158,Medium,Foggy
2025-01-25 10:00:00,Aurangpura,60,38.325026263950626,Low,Foggy
2025-01-25 10:00:00,Railway Station,54,37.24766511046796,Low,Foggy
2025-01-25 11:00:00,Kranti Chowk,59,26.636145720997316,Low,Foggy
2025-01-25 11:00:00,CIDCO,71,37.6247688821565,Medium,Foggy
2025-01-25 11:00:00,Jalna Road,68,41.18138899523847,Medium,Rain
2025-01-25 11:00:00,Seven Hills,54,48.78476269042497,Low,Rain
2025-01-25 11:00:00,Aurangpura,53,42.05451577033548,Low,Rain
2025-01-25 11:00:00,Railway Station,56,30.965217497568855,Low,Rain
2025-01-25 12:00:00,Kranti Chowk,71,47.22006583926401,Medium,Foggy
2025-01-25 12:00:00,CIDCO,61,42.07338802903218,Medium,Foggy
2025-01-25 12:00:00,Jalna Road,57,38.49322846496137,Low,Foggy
2025-01-25 12:00:00,Seven Hills,67,26.447173454345144,Medium,Foggy
2025-01-25 12:00:00,Aurangpura,66,40.781987219708114,Medium,Cloudy
2025-01-25 12:00:00,Railway Station,50,35.775013468301104,Low,Rain
2025-01-25 13:00:00,Kranti Chowk,64,54.603755338997246,Medium,Foggy
2025-01-25 13:00:00,CIDCO,55,35.72099897991885,Low,Foggy
2025-01-25 13:00:00,Jalna Road,57,48.17488448070227,Low,Rain
2025-01-25 13:00:00,Seven Hills,67,43.960662912630674,Medium,Rain
2025-01-25 13:00:00,Aurangpura,57,44.857541552610805,Low,Rain
2025-01-25 13:00:00,Railway Station,70,50.505813998526776,Medium,Cloudy
2025-01-25 14:00:00,Kranti Chowk,69,19.043469556323558,Medium,Foggy
2025-01-25 14:00:00,CIDCO,68,29.22374833588477,Medium,Foggy
2025-01-25 14:00:00,Jalna Road,57,45.978040799926205,Low,Clear
2025-01-25 14:00:00,Seven Hills,51,39.67060287878743,Low,Clear
2025-01-25 14:00:00,Aurangpura,65,47.736358213798695,Medium,Rain
2025-01-25 14:00:00,Railway Station,55,50.960208081462994,Low,Clear
2025-01-25 15:00:00,Kranti Chowk,53,38.43934980819264,Low,Foggy
2025-01-25 15:00:00,CIDCO,66,23.54064737252431,Medium,Clear
2025-01-25 15:00:00,Jalna Road,46,44.11362843562667,Low,Cloudy
2025-01-25 15:00:00,Seven Hills,46,34.34915821872782,Low,Cloudy
2025-01-25 15:00:00,Aurangpura,61,46.416178259907156,Medium,Clear
2025-01-25 15:00:00,Railway Station,46,28.717772129795822,Low,Rain
2025-01-25 16:00:00,Kranti Chowk,80,41.205058789752485,Medium,Foggy
2025-01-25 16:00:00,CIDCO,56,47.41340234565384,Low,Cloudy
2025-01-25 16:00:00,Jalna Road,72,31.04029891919629,Medium,Clear
2025-01-25 16:00:00,Seven Hills,70,33.46355442365469,Medium,Foggy
2025-01-25 16:00:00,Aurangpura,65,36.33665289892303,Medium,Foggy
2025-01-25 16:00:00,Railway Station,56,32.79332201219399,Low,Rain
2025-01-25 17:00:00,Kranti Chowk,58,39.80645527570368,Low,Rain
2025-01-25 17:00:00,CIDCO,51,35.423385907049855,Low,Rain
2025-01-25 17:00:00,Jalna Road,60,34.235710314576714,Low,Rain
2025-01-25 17:00:00,Seven Hills,71,38.311711958559705,Medium,Foggy
2025-01-25 17:00:00,Aurangpura,57,48.55050160475546,Low,Rain
2025-01-25 17:00:00,Railway Station,63,15.0,Medium,Clear
2025-01-25 18:00:00,Kranti Chowk,54,32.86916059681829,Low,Rain
2025-01-25 18:00:00,CIDCO,54,24.035342822953442,Low,Rain
2025-01-25 18:00:00,Jalna Road,74,47.43538272765573,Medium,Clear
2025-01-25 18:00:00,Seven Hills,65,35.52583258935265,Medium,Foggy
2025-01-25 18:00:00,Aurangpura,50,17.611032391785564,Low,Foggy
2025-01-25 18:00:00,Railway Station,48,37.07408131553971,Low,Clear
2025-01-25 19:00:00,Kranti Chowk,61,38.488223816149514,Medium,Foggy
2025-01-25 19:00:00,CIDCO,53,45.097082270164705,Low,Foggy
2025-01-25 19:00:00,Jalna Road,59,36.83200931755172,Low,Rain
2025-01-25 19:00:00,Seven Hills,58,42.45768093827138,Low,Rain
2025-01-25 19:00:00,Aurangpura,60,29.139461001656425,Low,Rain
2025-01-25 19:00:00,Railway Station,49,32.4148057820922,Low,Cloudy
2025-01-25 20:00:00,Kranti Chowk,29,44.04337566253141,Low,Clear
2025-01-25 20:00:00,CIDCO,20,47.89298756454356,Low,Clear
2025-01-25 20:00:00,Jalna Road,23,35.0778479851345,Low,Rain
2025-01-25 20:00:00,Seven Hills,24,34.01198961156367,Low,Foggy
2025-01-25 20:00:00,Aurangpura,23,28.171811311886145,Low,Foggy
2025-01-25 20:00:00,Railway Station,29,27.627807491385987,Low,Foggy
2025-01-25 21:00:00,Kranti Chowk,26,43.500638846115336,Low,Cloudy
2025-01-25 21:00:00,CIDCO,19,45.74721279236589,Low,Clear
2025-01-25 21:00:00,Jalna Road,17,43.10721500248877,Low,Foggy
2025-01-25 21:00:00,Seven Hills,26,40.062231752707355,Low,Clear
2025-01-25 21:00:00,Aurangpura,25,57.110433000677475,Low,Clear
2025-01-25 21:00:00,Railway Station,24,22.029768705249356,Low,Cloudy
2025-01-25 22:00:00,Kranti Chowk,22,36.616959013976526,Low,Clear
2025-01-25 22:00:00,CIDCO,27,41.70929225563296,Low,Clear
2025-01-25 22:00:00,Jalna Road,32,42.04502277367876,Low,Clear
2025-01-25 22:00:00,Seven Hills,26,48.085004351331094,Low,Clear
2025-01-25 22:00:00,Aurangpura,22,41.54294325911643,Low,Foggy
2025-01-25 22:00:00,Railway Station,29,28.74338687777794,Low,Cloudy
2025-01-25 23:00:00,Kranti Chowk,34,50.5086465893927,Low,Foggy
2025-01-25 23:00:00,CIDCO,24,42.507056951909234,Low,Rain
2025-01-25 23:00:00,Jalna Road,25,25.35640618035768,Low,Clear
2025-01-25 23:00:00,Seven Hills,27,42.217435143816566,Low,Rain
2025-01-25 23:00:00,Aurangpura,31,41.38600336640627,Low,Clear
2025-01-25 23:00:00,Railway Station,25,33.84502577376325,Low,Cloudy
2025-01-26 00:00:00,Kranti Chowk,27,43.39353069590829,Low,Clear
2025-01-26 00:00:00,CIDCO,22,37.79199678038073,Low,Cloudy
2025-01-26 00:00:00,Jalna Road,32,36.292517763379564,Low,Foggy
2025-01-26 00:00:00,Seven Hills,24,44.96464371213187,Low,Foggy
2025-01-26 00:00:00,Aurangpura,25,49.216487692319646,Low,Foggy
2025-01-26 00:00:00,Railway Station,27,49.32618854403671,Low,Foggy
2025-01-26 01:00:00,Kranti Chowk,26,39.039200856652236,Low,Rain
2025-01-26 01:00:00,CIDCO,26,47.79188807713506,Low,Foggy
2025-01-26 01:00:00,Jalna Road,32,27.556199890602528,Low,Rain
2025-01-26 01:00:00,Seven Hills,26,37.95134209960633,Low,Cloudy
2025-01-26 01:00:00,Aurangpura,31,33.46939615394065,Low,Rain
2025-01-26 01:00:00,Railway Station,30,51.406725138274055,Low,Rain
2025-01-26 02:00:00,Kranti Chowk,31,32.568975560880745,Low,Cloudy
2025-01-26 02:00:00,CIDCO,26,36.19863746265458,Low,Rain
2025-01-26 02:00:00,Jalna Road,20,33.918016591353904,Low,Foggy
2025-01-26 02:00:00,Seven Hills,25,42.47415937010067,Low,Cloudy
2025-01-26 02:00:00,Aurangpura,15,36.61857711495327,Low,Clear
2025-01-26 02:00:00,Railway Station,42,34.6277277400856,Low,Clear
2025-01-26 03:00:00,Kranti Chowk,24,34.85822868866436,Low,Cloudy
2025-01-26 03:00:00,CIDCO,28,54.784400306615545,Low,Foggy
2025-01-26 03:00:00,Jalna Road,27,32.26288703477885,Low,Clear
2025-01-26 03:00:00,Seven Hills,26,50.74687523161985,Low,Rain
2025-01-26 03:00:00,Aurangpura,34,52.39909893021284,Low,Cloudy
2025-01-26 03:00:00,Railway Station,27,50.22509097348419,Low,Clear
2025-01-26 04:00:00,Kranti Chowk,21,36.917366923004934,Low,Foggy
2025-01-26 04:00:00,CIDCO,31,55.476503376310234,Low,Foggy
2025-01-26 04:00:00,Jalna Road,33,52.39903552975643,Low,Rain
2025-01-26 04:00:00,Seven Hills,26,42.05386303685015,Low,Rain
2025-01-26 04:00:00,Aurangpura,28,28.042673680183167,Low,Rain
2025-01-26 04:00:00,Railway Station,37,60.0,Low,Cloudy
2025-01-26 05:00:00,Kranti Chowk,27,40.54188346424199,Low,Cloudy
2025-01-26 05:00:00,CIDCO,21,44.110471486275735,Low,Cloudy
2025-01-26 05:00:00,Jalna Road,20,52.49770549569371,Low,Clear
2025-01-26 05:00:00,Seven Hills,22,44.1608326154621,Low,Clear
2025-01-26 05:00:00,Aurangpura,25,29.08066398087469,Low,Cloudy
2025-01-26 05:00:00,Railway Station,24,44.97801587268417,Low,Clear
2025-01-26 06:00:00,Kranti Chowk,29,44.58778543353982,Low,Foggy
2025-01-26 06:00:00,CIDCO,24,31.83107351855548,Low,Foggy
2025-01-26 06:00:00,Jalna Road,18,43.2088319917952,Low,Rain
2025-01-26 06:00:00,Seven Hills,34,47.41712864979668,Low,Clear
2025-01-26 06:00:00,Aurangpura,23,39.92910069968309,Low,Rain
2025-01-26 06:00:00,Railway Station,27,32.16036415674027,Low,Rain
2025-01-26 07:00:00,Kranti Chowk,25,36.26583966113945,Low,Foggy
2025-01-26 07:00:00,CIDCO,24,46.352872047690816,Low,Foggy
2025-01-26 07:00:00,Jalna Road,20,35.90321381414492,Low,Foggy
2025-01-26 07:00:00,Seven Hills,29,23.193754865136963,Low,Clear
2025-01-26 07:00:00,Aurangpura,24,49.87951042118194,Low,Foggy
2025-01-26 07:00:00,Railway Station,25,39.300354914891486,Low,Clear
2025-01-26 08:00:00,Kranti Chowk,59,36.950169573207496,Low,Cloudy
2025-01-26 08:00:00,CIDCO,61,45.06996034840747,Medium,Foggy
2025-01-26 08:00:00,Jalna Road,78,46.5702993382979,Medium,Rain
2025-01-26 08:00:00,Seven Hills,76,44.03153885718862,Medium,Clear
2025-01-26 08:00:00,Aurangpura,57,47.84820738838482,Low,Clear
2025-01-26 08:00:00,Railway Station,57,51.859167951713275,Low,Foggy
2025-01-26 09:00:00,Kranti Chowk,54,47.31019631776022,Low,Foggy
2025-01-26 09:00:00,CIDCO,55,38.229937263715655,Low,Clear
2025-01-26 09:00:00,Jalna Road,60,35.24637986633903,Low,Clear
2025-01-26 09:00:00,Seven Hills,64,43.770775316274985,Medium,Foggy
2025-01-26 09:00:00,Aurangpura,43,45.88360650814312,Low,Rain
2025-01-26 09:00:00,Railway Station,62,32.848491274539946,Medium,Cloudy
2025-01-26 10:00:00,Kranti Chowk,56,44.54100808670321,Low,Cloudy
2025-01-26 10:00:00,CIDCO,62,46.782273376298015,Medium,Foggy
2025-01-26 10:00:00,Jalna Road,51,37.244222992879706,Low,Rain
2025-01-26 10:00:00,Seven Hills,62,39.462812326173605,Medium,Rain
2025-01-26 10:00:00,Aurangpura,66,52.57284287923662,Medium,Rain
2025-01-26 10:00:00,Railway Station,67,37.549718695208085,Medium,Clear
2025-01-26 11:00:00,Kranti Chowk,53,44.072741993455864,Low,Clear
2025-01-26 11:00:00,CIDCO,43,40.44408299076801,Low,Rain
2025-01-26 11:00:00,Jalna Road,54,50.18025551675375,Low,Clear
2025-01-26 11:00:00,Seven Hills,52,60.0,Low,Clear
2025-01-26 11:00:00,Aurangpura,67,35.06365312910934,Medium,Clear
2025-01-26 11:00:00,Railway Station,61,29.038522121602487,Medium,Foggy
2025-01-26 12:00:00,Kranti Chowk,48,36.42632987262505,Low,Foggy
2025-01-26 12:00:00,CIDCO,59,44.76637829563301,Low,Clear
2025-01-26 12:00:00,Jalna Road,53,37.552083968552026,Low,Cloudy
2025-01-26 12:00:00,Seven Hills,43,40.16543919746908,Low,Clear
2025-01-26 12:00:00,Aurangpura,56,44.467484134220946,Low,Clear
2025-01-26 12:00:00,Railway Station,50,39.237779411627294,Low,Foggy
2025-01-26 13:00:00,Kranti Chowk,64,30.077488194735214,Medium,Foggy
2025-01-26 13:00:00,CIDCO,64,41.837849053197516,Medium,Cloudy
2025-01-26 13:00:00,Jalna Road,50,26.885621176418894,Low,Clear
2025-01-26 13:00:00,Seven Hills,68,29.18366644660523,Medium,Rain
2025-01-26 13:00:00,Aurangpura,59,33.045208055735856,Low,Clear
2025-01-26 13:00:00,Railway Station,57,42.85665002858992,Low,Rain
2025-01-26 14:00:00,Kranti Chowk,56,48.89083011498778,Low,Clear
2025-01-26 14:00:00,CIDCO,60,39.74689074438051,Low,Clear
2025-01-26 14:00:00,Jalna Road,75,47.941462863516804,Medium,Foggy
2025-01-26 14:00:00,Seven Hills,66,38.60805449245782,Medium,Rain
2025-01-26 14:00:00,Aurangpura,56,34.71214637307402,Low,Foggy
2025-01-26 14:00:00,Railway Station,81,30.51131316120492,Medium,Foggy
2025-01-26 15:00:00,Kranti Chowk,50,32.546262643831575,Low,Clear
2025-01-26 15:00:00,CIDCO,39,19.994787590854365,Low,Rain
2025-01-26 15:00:00,Jalna Road,61,37.6687170233303,Medium,Foggy
2025-01-26 15:00:00,Seven Hills,47,28.335325034787928,Low,Rain
2025-01-26 15:00:00,Aurangpura,51,34.32572276382284,Low,Cloudy
2025-01-26 15:00:00,Railway Station,66,40.81671331713699,Medium,Foggy
2025-01-26 16:00:00,Kranti Chowk,64,36.055552272792966,Medium,Clear
2025-01-26 16:00:00,CIDCO,67,34.47664987581678,Medium,Clear
2025-01-26 16:00:00,Jalna Road,63,32.00233507635257,Medium,Clear
2025-01-26 16:00:00,Seven Hills,59,42.54799209914151,Low,Clear
2025-01-26 16:00:00,Aurangpura,59,30.077964978412187,Low,Cloudy
2025-01-26 16:00:00,Railway Station,62,34.256872773007096,Medium,Foggy
2025-01-26 17:00:00,Kranti Chowk,68,41.56774898336831,Medium,Rain
2025-01-26 17:00:00,CIDCO,69,43.81688961697064,Medium,Clear
2025-01-26 17:00:00,Jalna Road,57,39.466139818541045,Low,Rain
2025-01-26 17:00:00,Seven Hills,63,47.323583623764115,Medium,Foggy
2025-01-26 17:00:00,Aurangpura,66,27.570694401805227,Medium,Cloudy
2025-01-26 17:00:00,Railway Station,70,39.70419887281132,Medium,Cloudy
2025-01-26 18:00:00,Kranti Chowk,59,40.218968741733036,Low,Rain
2025-01-26 18:00:00,CIDCO,56,37.54779875459938,Low,Foggy
2025-01-26 18:00:00,Jalna Road,55,42.0842204883031,Low,Cloudy
2025-01-26 18:00:00,Seven Hills,51,51.35152299567496,Low,Foggy
2025-01-26 18:00:00,Aurangpura,58,37.233140726275195,Low,Foggy
2025-01-26 18:00:00,Railway Station,52,31.391653071662752,Low,Cloudy
2025-01-26 19:00:00,Kranti Chowk,57,44.02182661123487,Low,Cloudy
2025-01-26 19:00:00,CIDCO,54,32.36369882017634,Low,Foggy
2025-01-26 19:00:00,Jalna Road,59,44.55653655593827,Low,Cloudy
2025-01-26 19:00:00,Seven Hills,58,24.934183151489684,Low,Cloudy
2025-01-26 19:00:00,Aurangpura,54,37.185054999995685,Low,Foggy
2025-01-26 19:00:00,Railway Station,79,44.93953397323888,Medium,Foggy
2025-01-26 20:00:00,Kranti Chowk,25,45.390270798282245,Low,Cloudy
2025-01-26 20:00:00,CIDCO,25,41.203441869992695,Low,Cloudy
2025-01-26 20:00:00,Jalna Road,17,35.642885800650625,Low,Cloudy
2025-01-26 20:00:00,Seven Hills,28,39.06740128765602,Low,Foggy
2025-01-26 20:00:00,Aurangpura,17,42.887360613229646,Low,Rain
2025-01-26 20:00:00,Railway Station,29,42.52069916337637,Low,Clear
2025-01-26 21:00:00,Kranti Chowk,23,50.27186866526455,Low,Cloudy
2025-01-26 21:00:00,CIDCO,23,31.96813034009363,Low,Foggy
2025-01-26 21:00:00,Jalna Road,29,45.05388065842541,Low,Cloudy
2025-01-26 21:00:00,Seven Hills,28,42.73065519760125,Low,Rain
2025-01-26 21:00:00,Aurangpura,24,35.65640158857522,Low,Clear
2025-01-26 21:00:00,Railway Station,20,35.07002543964953,Low,Clear
2025-01-26 22:00:00,Kranti Chowk,24,36.212341299027905,Low,Rain
2025-01-26 22:00:00,CIDCO,22,32.306629627889315,Low,Cloudy
2025-01-26 22:00:00,Jalna Road,24,47.381477379435964,Low,Rain
2025-01-26 22:00:00,Seven Hills,28,42.47397799195956,Low,Cloudy
2025-01-26 22:00:00,Aurangpura,25,33.86654186132907,Low,Rain
2025-01-26 22:00:00,Railway Station,27,48.538062763976335,Low,Clear
2025-01-26 23:00:00,Kranti Chowk,32,28.89326596566374,Low,Foggy
2025-01-26 23:00:00,CIDCO,27,47.848559701812185,Low,Rain
2025-01-26 23:00:00,Jalna Road,25,29.883612407151986,Low,Clear
2025-01-26 23:00:00,Seven Hills,22,36.85652485721675,Low,Rain
2025-01-26 23:00:00,Aurangpura,21,33.49450888318874,Low,Foggy
2025-01-26 23:00:00,Railway Station,23,45.10850238588699,Low,Rain
2025-01-27 00:00:00,Kranti Chowk,25,40.95319802009844,Low,Rain
2025-01-27 00:00:00,CIDCO,25,38.07296333826207,Low,Rain
2025-01-27 00:00:00,Jalna Road,26,52.547453237888504,Low,Foggy
2025-01-27 00:00:00,Seven Hills,26,36.50372321707768,Low,Cloudy
2025-01-27 00:00:00,Aurangpura,32,27.758490227243747,Low,Foggy
2025-01-27 00:00:00,Railway Station,20,46.37348660307528,Low,Clear
2025-01-27 01:00:00,Kranti Chowk,13,42.866200496760015,Low,Rain
2025-01-27 01:00:00,CIDCO,29,37.50978859332662,Low,Rain
2025-01-27 01:00:00,Jalna Road,24,45.8518501638259,Low,Cloudy
2025-01-27 01:00:00,Seven Hills,24,44.19147499157189,Low,Clear
2025-01-27 01:00:00,Aurangpura,21,43.41695778364573,Low,Cloudy
2025-01-27 01:00:00,Railway Station,32,46.7598745559845,Low,Rain
2025-01-27 02:00:00,Kranti Chowk,25,39.06938453759337,Low,Rain
2025-01-27 02:00:00,CIDCO,32,36.284849641612226,Low,Cloudy
2025-01-27 02:00:00,Jalna Road,22,39.769819527690224,Low,Foggy
2025-01-27 02:00:00,Seven Hills,27,37.86349631123891,Low,Rain
2025-01-27 02:00:00,Aurangpura,28,55.75405226473794,Low,Foggy
2025-01-27 02:00:00,Railway Station,16,55.31984035970898,Low,Foggy
2025-01-27 03:00:00,Kranti Chowk,24,52.33844774395698,Low,Rain
2025-01-27 03:00:00,CIDCO,27,37.15097796587142,Low,Rain
